id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
918,2014-06-09 05:00:00,504148.620843142,1,2.5,2756,102459,1.0,0,0,4,12,8885,1741,1901,1956,98013,47.512425,-121.653856,4476,85385
919,2014-06-09 06:00:00,323675.4094128121,5,1.5,1574,141259,2.0,0,2,4,5,8046,3082,1947,2014,98157,47.210091,-121.841282,4875,73429
920,2014-06-09 07:00:00,506795.5744388484,7,6.0,957,8851,1.0,0,2,4,4,7369,3099,1936,1976,98129,47.612059,-122.053472,4725,128280
921,2014-06-09 08:00:00,938034.7037468044,10,2.5,1276,187450,1.5,0,4,5,9,7445,2182,2010,1959,98157,47.709797,-121.346885,3654,13118
922,2014-06-09 09:00:00,215655.88481000945,9,2.5,12305,96860,1.5,0,3,1,4,7676,979,1994,2006,98191,47.695431,-122.217761,5688,10985
923,2014-06-09 10:00:00,485570.01666766586,2,5.5,4983,141942,1.0,0,1,2,12,2627,886,2002,1984,98061,47.430469,-121.355261,4777,21655
924,2014-06-09 11:00:00,271011.2005749373,8,6.5,2071,151017,1.0,0,0,4,13,1833,3319,1985,2005,98016,47.130104,-122.350713,2987,10365
925,2014-06-09 12:00:00,1021244.6028009861,7,5.0,4264,185998,2.0,0,3,1,13,6034,2357,1973,1939,98124,47.500568,-121.437743,5259,111555
926,2014-06-09 13:00:00,152324.61789849668,2,7.0,10509,66170,3.0,0,1,1,9,5568,2126,1983,1985,98028,47.713117,-122.023558,4921,82420
927,2014-06-09 14:00:00,299166.246706795,5,2.0,1163,162501,3.5,0,0,1,3,2004,2737,1997,1989,98107,47.749666,-122.229654,3606,197034
928,2014-06-09 15:00:00,576106.7846686543,7,2.5,11623,98863,2.5,0,2,1,8,516,3171,1970,1988,98065,47.203126,-121.882617,6004,174168
929,2014-06-09 16:00:00,1323601.277849648,3,5.5,13243,85945,3.5,0,0,2,4,6152,1592,1970,2010,98146,47.182869,-122.184919,3983,170837
930,2014-06-09 17:00:00,422512.7138371702,2,6.5,9811,94639,2.5,0,3,5,5,4270,3587,1901,2006,98044,47.531027,-121.957481,1296,82588
931,2014-06-09 18:00:00,299946.77802445,6,4.5,9694,163292,3.5,0,4,5,6,5022,4634,1961,1978,98040,47.28714,-122.521494,3410,52471
932,2014-06-09 19:00:00,1650864.9961608462,10,0.5,9700,193664,3.0,0,4,3,13,8504,4645,1947,1992,98020,47.340907,-122.223207,2137,48234
933,2014-06-09 20:00:00,160554.7475643529,6,5.5,12913,30989,3.5,0,0,1,4,2579,3371,1958,1941,98011,47.149289,-122.59699,4626,96882
934,2014-06-09 21:00:00,94924.37779390851,4,6.5,10183,11490,3.5,0,4,1,10,6435,569,1915,1981,98178,47.580138,-121.384178,546,190334
935,2014-06-09 22:00:00,601998.4292313664,1,2.5,13063,72135,1.0,0,3,5,9,2219,967,1966,1951,98045,47.315555,-122.406604,508,173351
936,2014-06-09 23:00:00,311315.4677990243,5,1.0,3959,8042,2.5,0,1,5,11,5294,2835,1986,1955,98136,47.204328,-122.180826,1858,114251
937,2014-06-10 00:00:00,216454.79986191975,1,4.5,6992,87091,1.5,0,4,4,12,3352,1375,1992,2007,98165,47.628236,-122.594862,4278,62282
938,2014-06-10 01:00:00,726395.2107446017,8,1.0,3196,166408,2.0,0,3,4,8,8064,2595,1960,1983,98185,47.109986,-122.317179,4749,91968
939,2014-06-10 02:00:00,524741.2167854215,2,3.5,10947,186456,3.0,0,0,5,13,4505,1787,1906,1977,98048,47.633003,-121.68534,2760,7517
940,2014-06-10 03:00:00,298088.27858613525,9,0.5,6377,13708,2.5,0,0,1,8,9384,2015,1913,1999,98030,47.417782,-121.803219,4890,118901
941,2014-06-10 04:00:00,180554.3141538236,9,2.0,8820,137139,3.0,0,3,3,10,1240,727,1963,1994,98077,47.796742,-122.59263,3731,3754
942,2014-06-10 05:00:00,814818.0614328567,3,3.5,5218,153409,1.0,0,3,5,9,6759,1120,2012,1971,98116,47.333884,-121.644693,5293,74021
943,2014-06-10 06:00:00,697418.4195169,6,1.5,8154,95641,2.5,0,4,1,3,2454,845,1939,2005,98089,47.70294,-122.545447,2732,95346
944,2014-06-10 07:00:00,412741.5525683117,9,1.5,4068,139060,3.0,0,1,2,5,3596,3899,1915,1985,98144,47.514769,-121.847071,5482,167809
945,2014-06-10 08:00:00,1611451.5219678169,7,6.5,10019,8129,2.5,0,0,2,3,4212,367,2013,1962,98010,47.171324,-121.988705,2160,49546
946,2014-06-10 09:00:00,209177.96244264886,4,1.0,4823,82096,2.5,0,3,5,13,2612,460,1952,1971,98009,47.172336,-122.30638,3726,160533
947,2014-06-10 10:00:00,152075.49898380012,3,5.5,9833,87722,2.5,0,1,1,7,8702,891,1972,1945,98128,47.273088,-122.331972,2061,158918
948,2014-06-10 11:00:00,272573.70977162046,2,6.5,10306,167985,3.0,0,0,5,12,9333,2388,2009,1988,98067,47.791432,-121.499037,1834,154471
949,2014-06-10 12:00:00,428518.7565116086,10,1.5,11048,21001,2.0,0,3,5,8,2444,3568,1964,1947,98156,47.379767,-121.728659,1076,65950
950,2014-06-10 13:00:00,524571.8130082939,10,2.0,5007,23833,2.0,0,1,2,9,821,4447,2003,1976,98079,47.303938,-121.602138,3217,180254
951,2014-06-10 14:00:00,373672.40104207426,1,5.5,11364,11946,3.0,0,4,4,9,2652,2737,1991,1965,98051,47.417716,-121.757736,4611,105663
952,2014-06-10 15:00:00,566050.6141950092,10,3.0,11814,196940,1.5,0,0,3,7,1632,1987,1944,1946,98030,47.673497,-121.671589,5891,178793
953,2014-06-10 16:00:00,184226.71098501148,1,4.0,10147,107958,1.0,0,2,4,3,3490,1028,2002,1968,98119,47.461194,-122.592077,4994,56600
954,2014-06-10 17:00:00,1215462.5025407095,4,7.0,8784,81055,3.0,0,3,1,13,5817,1369,1903,1990,98041,47.477845,-121.59444,3026,108909
955,2014-06-10 18:00:00,417689.7349982343,4,1.5,2577,6695,1.5,0,2,1,11,4917,4469,2012,1944,98047,47.719354,-122.211916,4423,153083
956,2014-06-10 19:00:00,967148.259887341,9,5.0,5609,90616,3.5,0,0,5,7,3686,4015,1988,1946,98186,47.219015,-121.677932,5761,114188
957,2014-06-10 20:00:00,562365.7638093233,10,7.5,13537,194153,3.0,0,4,4,9,3923,3221,1940,1962,98172,47.256725,-121.697471,2048,79365
958,2014-06-10 21:00:00,609093.6145842203,1,1.0,7537,180972,1.0,0,0,1,11,841,1347,1947,2015,98038,47.72178,-122.191521,5036,71567
959,2014-06-10 22:00:00,659236.1505865415,4,1.0,1732,12152,3.5,0,4,2,9,2013,776,1943,1955,98003,47.588269,-121.827108,4634,188095
960,2014-06-10 23:00:00,605249.4656926871,3,4.5,4218,130450,3.5,0,0,3,7,4753,2044,1964,2014,98162,47.628179,-121.58291,5295,81514
961,2014-06-11 00:00:00,693777.0483582723,9,7.5,8418,1297,3.0,0,1,3,12,3637,937,1923,0,98080,47.233926,-121.804202,5286,127532
962,2014-06-11 01:00:00,1121757.0078795943,5,2.0,12929,97246,2.5,0,2,4,4,1989,1434,1970,1965,98043,47.155459,-121.588773,1258,113656
963,2014-06-11 02:00:00,507658.7854982228,9,3.0,3863,164730,3.0,0,1,2,10,3656,1628,1993,1960,98011,47.793042,-122.59709,439,98439
964,2014-06-11 03:00:00,726724.4274915924,10,1.0,3844,17005,1.5,0,0,3,8,4171,2558,1988,1988,98132,47.158918,-122.397494,4251,99511
965,2014-06-11 04:00:00,415478.0292406051,6,3.0,12495,127697,3.0,0,1,1,13,3415,1375,1938,1939,98003,47.109464,-122.54317,3894,142368
966,2014-06-11 05:00:00,1212363.1759082987,9,1.0,9365,183986,2.0,0,0,1,5,6172,2270,2006,1951,98133,47.572185,-121.817223,6109,114347
967,2014-06-11 06:00:00,275550.2780981869,1,3.5,5244,105486,3.0,0,0,4,7,2742,4347,1949,1990,98112,47.599243,-121.894191,5859,172935
968,2014-06-11 07:00:00,1560720.7676035317,4,4.5,4965,111927,1.5,0,0,2,6,3649,3395,1962,2007,98042,47.608797,-122.077282,6087,73540
969,2014-06-11 08:00:00,430150.0733403512,4,8.0,7104,56060,3.0,0,4,5,13,4762,2430,1980,1994,98083,47.768294,-122.412707,5266,52737
970,2014-06-11 09:00:00,162503.9240592619,10,6.5,4425,136276,3.5,0,4,3,5,3239,73,1999,1937,98049,47.244947,-121.58021,6128,154494
971,2014-06-11 10:00:00,483919.13265003473,10,6.5,8752,123294,2.0,0,3,2,9,7606,758,1911,0,98115,47.456151,-122.249625,5430,117275
972,2014-06-11 11:00:00,274653.0214403952,6,2.0,4038,150738,3.5,0,4,3,9,7485,4606,1949,1943,98182,47.254044,-122.110972,3658,118576
973,2014-06-11 12:00:00,796872.9097702744,10,1.0,8173,138730,3.0,0,2,5,7,6691,4106,1919,1951,98012,47.38719,-122.145935,1749,54581
974,2014-06-11 13:00:00,280173.18659226014,1,5.0,13084,103390,1.0,0,0,3,8,7050,2716,1991,1994,98140,47.230799,-121.613207,1709,124717
975,2014-06-11 14:00:00,323732.09865896695,10,4.5,4027,124523,2.0,0,0,3,4,8351,3368,1962,1983,98083,47.404282,-121.365704,4473,6679
976,2014-06-11 15:00:00,117868.10078984218,5,4.5,868,75025,1.0,0,4,1,10,2674,741,2008,1943,98027,47.268541,-122.079087,4694,106630
977,2014-06-11 16:00:00,322347.54556774505,3,1.5,9937,50150,2.0,0,4,5,9,780,3402,1935,1982,98168,47.442965,-121.42806,3461,78273
978,2014-06-11 17:00:00,81087.5303136286,1,4.0,11922,8146,1.5,0,2,3,13,3437,814,1933,2009,98093,47.224919,-122.332251,1359,87722
979,2014-06-11 18:00:00,145986.2945822726,6,1.5,9634,41402,3.0,0,0,4,13,7053,969,2015,1976,98132,47.715031,-122.265275,5592,54908
980,2014-06-11 19:00:00,753353.8067410884,3,3.5,4644,186550,3.0,0,1,1,8,2713,2025,1968,1954,98120,47.385167,-122.347622,2601,165614
981,2014-06-11 20:00:00,766860.442249645,4,1.0,9251,66830,3.5,0,4,4,7,4145,4609,1990,1980,98069,47.643946,-122.293701,5933,152795
982,2014-06-11 21:00:00,595895.320126311,9,7.0,3977,196103,1.0,0,1,2,8,2233,3335,1998,1967,98016,47.470362,-121.449709,3374,70389
983,2014-06-11 22:00:00,224833.79061055926,2,0.5,3718,26542,2.0,0,2,4,10,3124,3746,1997,1975,98065,47.324897,-121.381758,5563,174420
984,2014-06-11 23:00:00,427881.7069367649,1,7.5,6923,114481,1.5,0,4,1,8,8132,2903,1925,1977,98069,47.754652,-121.729,5111,15025
985,2014-06-12 00:00:00,441299.129483195,10,7.0,11202,150379,3.5,0,2,5,3,5343,992,1972,1964,98023,47.382647,-121.99606,1920,43962
986,2014-06-12 01:00:00,196642.9088708952,6,6.0,11780,171257,2.0,0,2,4,9,8800,2068,1986,1964,98133,47.505854,-122.01976,4011,9423
987,2014-06-12 02:00:00,1267274.1475551429,1,8.0,6196,134845,2.5,0,4,1,4,5121,1246,1927,1935,98112,47.217112,-121.625068,1127,49565
988,2014-06-12 03:00:00,817620.5260822633,1,1.0,7998,159501,1.0,0,1,2,13,5569,4668,1917,1997,98139,47.473378,-121.640719,4904,7873
989,2014-06-12 04:00:00,379012.7324363875,7,5.5,947,194120,2.0,0,0,4,9,8550,909,1914,1963,98070,47.102234,-121.659114,1339,117907
990,2014-06-12 05:00:00,450818.4949670909,2,7.0,433,162313,1.0,0,0,3,11,5454,2471,1907,1976,98072,47.524369,-122.083906,657,129532
991,2014-06-12 06:00:00,511891.4990074935,4,1.5,8926,105982,3.5,0,0,4,3,6728,4186,1943,1950,98093,47.466085,-122.127734,5123,13748
992,2014-06-12 07:00:00,105956.67807012598,4,5.0,10065,197706,2.5,0,1,5,9,1664,1278,1905,1945,98027,47.684033,-121.677418,5337,155384
993,2014-06-12 08:00:00,372121.55187502695,2,3.5,6930,8814,2.0,0,3,1,9,7866,4457,1971,1937,98048,47.614689,-122.268576,3982,163058
994,2014-06-12 09:00:00,274473.7827880346,6,4.0,3985,196841,2.0,0,1,4,10,4726,4525,2015,1945,98013,47.692914,-122.063205,4867,83460
995,2014-06-12 10:00:00,219446.99310730316,10,7.5,13275,149269,1.0,0,1,3,13,3324,2702,1994,2014,98157,47.723534,-122.112476,1871,134540
996,2014-06-12 11:00:00,363389.22899657243,2,4.5,3885,195328,2.5,0,0,5,10,7270,4543,1960,1940,98193,47.656434,-122.456861,5988,197087
997,2014-06-12 12:00:00,1557169.9059623003,8,1.0,7924,168800,1.5,0,2,3,3,6167,4445,1936,1935,98164,47.418159,-121.93634,6108,140668
998,2014-06-12 13:00:00,692864.6874394314,4,7.5,8411,24044,3.0,0,0,2,3,7883,1887,1939,1960,98194,47.375211,-121.400129,4223,23936
999,2014-06-12 14:00:00,296610.3807266912,1,2.0,13476,149996,3.5,0,1,3,8,8665,3196,2010,1983,98196,47.348542,-122.530257,4522,101604
1000,2014-06-12 15:00:00,660536.6878340512,7,7.0,10616,114775,1.0,0,1,1,5,2466,3193,1916,1955,98166,47.467956,-122.217701,4624,50419
1001,2014-06-12 16:00:00,1178259.3798784784,6,8.0,4066,51926,1.0,0,3,5,12,1409,520,1986,1967,98142,47.243597,-121.575523,4084,191767
1002,2014-06-12 17:00:00,845128.1723059957,6,7.0,1582,108535,3.0,0,3,2,3,9242,1495,2009,1942,98076,47.742387,-122.266147,4236,60568
1003,2014-06-12 18:00:00,461271.1186335433,3,5.5,13450,118687,2.0,0,2,1,3,5816,3420,2006,1957,98134,47.761117,-122.58932,5218,193143
1004,2014-06-12 19:00:00,281290.7907061002,10,6.0,6767,177200,1.0,0,3,1,3,1272,2453,1957,2008,98005,47.495115,-122.175375,3110,152159
1005,2014-06-12 20:00:00,721260.9794740225,7,5.5,12237,70401,1.5,0,3,1,10,3571,1961,1969,1961,98011,47.627469,-122.413682,1796,167868
1006,2014-06-12 21:00:00,582707.0021522188,6,4.0,1913,188553,2.5,0,2,2,12,7736,4237,1973,1976,98086,47.709924,-122.433699,2428,149597
1007,2014-06-12 22:00:00,827889.7348425525,10,2.5,8291,198788,2.0,0,4,5,8,3514,1968,1999,1961,98182,47.539901,-121.645917,2958,2386
1008,2014-06-12 23:00:00,690119.645748782,10,2.5,6000,113265,1.0,0,4,2,7,2185,4179,1993,1996,98117,47.216701,-121.866633,2127,152054
1009,2014-06-13 00:00:00,922356.327964195,9,6.0,3156,184161,3.5,1,1,4,7,6110,297,1949,1938,98081,47.283162,-121.885367,1728,57206
1010,2014-06-13 01:00:00,304167.96732776356,3,5.0,3439,178073,1.5,0,4,1,12,6540,1253,1922,1963,98002,47.467373,-121.52467,5263,121314
1011,2014-06-13 02:00:00,1112561.8043418548,3,5.0,3210,48153,3.5,0,1,1,7,1029,4070,1957,1951,98123,47.453069,-121.331036,1809,186757
1012,2014-06-13 03:00:00,508042.16408553894,4,5.5,6735,187034,3.0,0,1,1,5,6194,3620,1990,1969,98102,47.222543,-121.790715,5397,12969
1013,2014-06-13 04:00:00,1891125.307857303,3,6.5,4881,143714,2.0,0,3,1,3,9269,4349,1905,2008,98095,47.726494,-122.270775,5537,1565
1014,2014-06-13 05:00:00,273093.2326318494,4,6.0,12885,61852,1.5,0,3,4,8,4158,1219,1971,1994,98078,47.420012,-122.429809,4252,26274
1015,2014-06-13 06:00:00,1491323.6842165256,6,1.5,6417,135902,1.0,0,4,5,4,1655,1196,2005,1938,98033,47.110098,-121.722835,5403,31949
1016,2014-06-13 07:00:00,508152.84049425164,1,3.0,9866,29125,3.0,0,2,5,8,3973,3198,1980,1995,98162,47.574222,-122.11311,898,171612
1017,2014-06-13 08:00:00,280409.8038883664,2,2.5,6027,121500,1.0,0,2,1,11,7675,4144,1935,2009,98101,47.406173,-122.472512,1443,8267
1018,2014-06-13 09:00:00,315300.02226926864,10,4.5,7545,27314,2.5,0,1,4,9,3733,2235,1928,2007,98191,47.682597,-122.50434,5144,98593
1019,2014-06-13 10:00:00,353541.7578668019,6,1.0,8758,138598,1.0,0,2,2,13,708,200,1995,1996,98193,47.752127,-121.485737,5728,10300
1020,2014-06-13 11:00:00,595356.7963174549,6,6.0,4444,20289,3.0,0,3,1,11,5839,3264,1983,2009,98013,47.114379,-122.111505,1670,116246
1021,2014-06-13 12:00:00,637930.6399625785,1,1.5,6452,134698,2.5,0,1,1,5,4744,3022,1918,2003,98129,47.74756,-121.562272,660,150709
1022,2014-06-13 13:00:00,296087.4110293191,6,2.5,10072,118587,2.5,0,2,4,13,3788,544,1994,1950,98155,47.229785,-122.279097,3168,38562
1023,2014-06-13 14:00:00,434934.9616382638,9,6.5,8273,77558,2.0,0,1,3,13,3879,409,1924,1963,98148,47.515559,-121.350604,5130,85072
1024,2014-06-13 15:00:00,1981945.0144463868,8,1.0,7735,58662,1.0,0,0,4,13,2870,926,2001,1937,98187,47.28382,-121.765208,3949,170495
1025,2014-06-13 16:00:00,1482559.0183381618,10,5.5,1640,149844,2.0,0,0,5,11,1017,1994,1943,1986,98167,47.2352,-122.576805,3911,94192
1026,2014-06-13 17:00:00,600445.1457914751,5,7.5,5241,21233,3.0,1,1,5,8,3980,1057,1942,1940,98144,47.598557,-121.37418,2367,122297
1027,2014-06-13 18:00:00,454340.60849820933,4,5.0,3628,24282,3.5,0,0,1,7,1703,1040,1977,1978,98048,47.367459,-122.55684,929,9763
1028,2014-06-13 19:00:00,481192.139960597,6,6.0,8694,8849,2.0,0,2,4,10,4234,2897,2013,1955,98069,47.383027,-121.790282,1820,745
1029,2014-06-13 20:00:00,679737.913076129,5,6.5,5310,197687,2.0,0,3,2,10,4047,2236,1905,1980,98042,47.594886,-121.937849,1210,104027
1030,2014-06-13 21:00:00,216218.5983614965,6,2.0,7934,118765,3.0,0,3,4,6,8110,1203,1947,1959,98136,47.711842,-121.785894,2620,76300
1031,2014-06-13 22:00:00,369474.2853329155,10,5.0,3559,154374,2.5,0,0,2,4,7658,1519,2001,1954,98180,47.262937,-121.831391,2355,60096
1032,2014-06-13 23:00:00,137584.1691782073,3,3.0,13042,174407,1.0,0,1,5,6,1692,574,2001,1993,98135,47.448747,-121.444945,5959,97271
1033,2014-06-14 00:00:00,585052.1021917417,7,2.5,3999,169846,2.0,0,3,4,5,6576,684,1941,1964,98003,47.535503,-122.303663,3296,12214
1034,2014-06-14 01:00:00,695952.8256576442,8,2.0,3573,109880,1.5,0,2,3,4,7994,3587,1971,2000,98007,47.635107,-121.678351,1068,161272
1035,2014-06-14 02:00:00,315454.41841022647,5,5.0,13031,126731,2.5,0,0,2,7,3008,2650,1941,1949,98133,47.427459,-122.208101,1896,63189
1036,2014-06-14 03:00:00,1331465.4481123877,5,6.5,9617,161967,2.0,0,3,4,12,4665,2107,1961,1958,98054,47.62894,-121.909471,2223,140745
1037,2014-06-14 04:00:00,187580.62573705398,4,7.0,10706,181492,1.5,0,2,4,9,3852,3192,1983,1966,98161,47.283139,-122.200448,1607,53560
1038,2014-06-14 05:00:00,158726.4538982114,10,3.5,12529,194864,3.5,0,1,4,12,1930,4033,1982,1983,98135,47.142728,-121.328132,848,17703
1039,2014-06-14 06:00:00,517681.9171076181,5,3.5,6079,137185,3.0,0,0,2,13,5189,2902,1946,1981,98098,47.630202,-121.657909,6097,33036
1040,2014-06-14 07:00:00,920772.998339861,10,5.5,11972,23862,2.0,0,4,5,5,5569,2267,1926,1987,98119,47.635307,-122.359825,4837,7378
1041,2014-06-14 08:00:00,1437979.2451468906,8,6.5,1252,156338,1.0,0,4,1,8,3944,2731,1970,2001,98158,47.248142,-122.439779,4726,166731
1042,2014-06-14 09:00:00,320866.6887450874,5,2.5,10996,190791,2.5,0,2,2,8,6183,3477,1963,1971,98059,47.319373,-121.419432,550,6972
1043,2014-06-14 10:00:00,941355.9204032099,9,2.5,5285,29078,3.5,0,0,4,6,8391,2556,1904,2009,98061,47.565959,-122.229899,3338,74065
1044,2014-06-14 11:00:00,430647.02729023603,1,4.5,12412,113127,2.0,0,2,4,7,726,3581,1909,1978,98008,47.233857,-121.425675,4718,140136
1045,2014-06-14 12:00:00,392056.362388929,7,4.0,11386,51748,1.0,0,1,5,8,3367,458,1924,2015,98198,47.698937,-122.426505,1572,131766
1046,2014-06-14 13:00:00,821232.8421805252,5,6.0,2602,119805,2.0,0,1,5,4,7697,1252,1950,1942,98184,47.347284,-122.407155,1953,79273
1047,2014-06-14 14:00:00,698454.9881617131,4,4.5,3375,50212,1.5,0,3,4,5,2178,4007,1999,1950,98147,47.5608,-121.398338,4104,183647
1048,2014-06-14 15:00:00,146755.833783688,3,1.5,1577,70626,2.5,0,3,5,8,7023,4043,1974,1947,98019,47.104756,-121.583158,438,165859
1049,2014-06-14 16:00:00,1243671.244951541,10,1.5,2287,172758,1.0,0,3,5,8,8849,4605,1918,1956,98190,47.603649,-122.490244,763,128126
1050,2014-06-14 17:00:00,1162477.3680420532,7,7.5,3149,182251,1.0,0,3,3,7,2028,3153,1918,1949,98100,47.517562,-122.06864,4699,42484
1051,2014-06-14 18:00:00,285531.0643368765,2,2.0,10611,161751,3.0,0,4,3,4,7884,900,1992,2005,98023,47.247372,-122.119542,784,13064
1052,2014-06-14 19:00:00,583653.3305063087,5,1.0,3412,77265,2.5,0,3,2,12,4506,2018,1901,2011,98179,47.459114,-122.050604,3342,19462
1053,2014-06-14 20:00:00,625196.4069036854,2,6.0,3920,49449,3.5,0,4,3,7,1809,1452,1917,1957,98198,47.316646,-121.44356,2813,90151
1054,2014-06-14 21:00:00,530975.7528913784,7,5.5,1855,51142,2.0,0,1,3,6,3711,342,1989,1937,98136,47.205335,-121.395549,1587,39798
1055,2014-06-14 22:00:00,300976.1763645849,6,5.0,4864,22159,1.5,0,2,2,6,4997,442,1914,2015,98054,47.375275,-121.840997,4957,182835
1056,2014-06-14 23:00:00,276471.6719521636,10,4.5,12470,41084,2.0,0,3,5,7,5286,2648,1929,1985,98153,47.369902,-121.551094,2086,195172
1057,2014-06-15 00:00:00,434569.9282422039,7,8.0,1432,76039,1.5,0,3,1,3,7644,571,1937,1998,98171,47.242669,-121.49738,3720,184878
1058,2014-06-15 01:00:00,1005414.3604730009,9,1.5,5011,101247,3.0,0,0,2,8,4280,1521,1938,2009,98171,47.628476,-122.525216,4588,30642
1059,2014-06-15 02:00:00,647270.8486481231,2,4.5,9303,77949,3.5,0,1,4,11,4065,2816,1985,1968,98141,47.451336,-121.424986,5954,176958
1060,2014-06-15 03:00:00,341318.03225805535,9,4.5,8220,105464,1.0,0,1,3,13,905,89,1946,1990,98077,47.55668,-121.330412,5413,44244
1061,2014-06-15 04:00:00,759327.9900242194,7,0.5,6764,74599,1.5,0,0,3,3,739,2910,1983,2001,98078,47.109689,-122.279197,2389,181983
1062,2014-06-15 05:00:00,60235.68113267735,2,3.5,1822,27231,1.0,0,0,2,6,6547,2724,2001,1969,98115,47.388307,-122.218968,2633,171348
1063,2014-06-15 06:00:00,988689.8781122207,10,6.5,1746,88972,3.5,0,1,5,3,8420,1887,2003,1985,98084,47.745475,-122.038691,2595,152055
1064,2014-06-15 07:00:00,130901.49265562602,2,4.0,752,198298,1.0,0,4,5,4,9180,3536,1986,1935,98159,47.531648,-121.933721,2446,133918
1065,2014-06-15 08:00:00,343276.43723634054,4,7.0,436,47704,2.0,0,4,3,9,3929,2899,1926,1940,98022,47.539927,-121.956531,4335,179855
1066,2014-06-15 09:00:00,202042.04004448807,2,5.5,7215,145059,1.5,0,4,5,12,5531,1555,1921,1951,98147,47.574575,-121.812736,5014,182389
1067,2014-06-15 10:00:00,178746.3368135271,1,6.0,4273,186143,1.5,0,4,1,11,5282,4414,1920,2009,98130,47.172882,-122.453487,3700,20977
1068,2014-06-15 11:00:00,997072.486749267,6,6.5,13157,36525,1.0,0,1,1,8,509,1128,1935,1976,98098,47.246399,-122.223401,4903,174498
1069,2014-06-15 12:00:00,318892.44409955136,10,5.5,10483,162515,3.5,0,0,2,11,1935,792,2003,1943,98075,47.640756,-121.40785,4049,113917
1070,2014-06-15 13:00:00,563855.1759136254,5,6.0,5220,157990,3.5,0,2,1,6,9408,2492,1994,1984,98167,47.485595,-122.541263,575,73856
1071,2014-06-15 14:00:00,428118.6238902132,3,5.5,1805,165326,3.5,0,3,3,7,1386,2236,1964,1972,98117,47.100896,-122.226977,4686,79860
1072,2014-06-15 15:00:00,617805.2634248551,1,4.5,2023,73783,1.5,0,0,2,7,1352,1498,2010,1979,98038,47.645864,-121.321601,3184,10686
1073,2014-06-15 16:00:00,466855.61989481136,9,4.5,7194,182666,2.5,0,0,4,6,2716,2261,2003,2010,98126,47.763722,-122.584277,1574,18948
1074,2014-06-15 17:00:00,180214.92458588575,8,2.0,5859,117459,3.5,0,4,5,9,8384,3855,1958,1983,98093,47.464472,-121.990629,3538,15815
1075,2014-06-15 18:00:00,888586.0527585333,6,6.5,9160,140527,3.0,0,1,4,7,6814,3464,1952,1944,98182,47.668496,-121.90028,1289,112523
1076,2014-06-15 19:00:00,313128.9582274386,6,3.0,10194,43274,3.5,0,0,2,6,2166,3445,1967,1981,98121,47.594189,-122.514604,3985,31961
1077,2014-06-15 20:00:00,148805.09939746495,4,4.5,10021,108982,2.5,0,3,2,4,5372,1077,1924,1947,98198,47.446147,-121.364983,3894,160039
1078,2014-06-15 21:00:00,327852.597117369,2,2.5,10367,120700,2.0,0,4,4,13,6126,3193,1966,2014,98009,47.68587,-121.344447,3765,181660
1079,2014-06-15 22:00:00,1264935.7058587715,4,5.5,8622,66852,2.0,0,3,1,5,4649,2015,1928,1984,98123,47.236884,-121.526119,632,99085
1080,2014-06-15 23:00:00,802233.6828079567,2,8.0,12607,91887,2.5,0,0,5,8,984,793,1976,1985,98030,47.238569,-122.260749,884,45972
1081,2014-06-16 00:00:00,346605.84013818845,7,6.5,6563,47731,3.0,0,3,1,5,3667,1235,1983,1998,98077,47.332044,-121.774453,5768,177043
1082,2014-06-16 01:00:00,346458.9454273132,9,5.0,3966,158004,3.5,0,0,2,7,8350,199,1972,1939,98041,47.566513,-122.524927,403,178597
1083,2014-06-16 02:00:00,353223.21180784656,2,5.0,5685,147868,3.5,0,2,1,6,854,1935,1961,1983,98111,47.431085,-121.30451,465,43264
1084,2014-06-16 03:00:00,1893094.9520453324,9,4.0,7907,85432,1.5,0,3,3,12,7019,1203,1909,2014,98175,47.402639,-121.865964,3340,17858
