InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
548308,23370,PRODUCT_39,27,08/06/2011 19:30,7.154149586600614,13791.0,United Kingdom,193.16203883821657
548309,27337,PRODUCT_241,63,08/06/2011 20:00,1.9468753872960876,14782.0,Spain,122.65314939965351
548310,28311,PRODUCT_345,89,08/06/2011 20:30,6.370017389997011,13116.0,Norway,566.931547709734
548311,22070,PRODUCT_373,67,08/06/2011 21:00,5.882630153058539,14876.0,Belgium,394.13622025492214
548312,29638,PRODUCT_304,10,08/06/2011 21:30,1.3047130998495091,15679.0,United Kingdom,13.047130998495092
548313,24564,PRODUCT_273,80,08/06/2011 22:00,2.3590397162140695,15015.0,United Kingdom,188.72317729712557
548314,29381,PRODUCT_72,10,08/06/2011 22:30,9.634625276161884,,United Kingdom,96.34625276161884
548315,20897,PRODUCT_3,95,08/06/2011 23:00,9.281413972630808,13763.0,United Kingdom,881.7343273999268
548316,26562,PRODUCT_207,38,08/06/2011 23:30,1.2306982678033052,,United Kingdom,46.766534176525596
548317,A4318,PRODUCT_128,84,08/07/2011 00:00,6.329485559359265,,United Kingdom,531.6767869861783
548318,25190,PRODUCT_328,44,08/07/2011 00:30,6.394590926918353,17156.0,United Kingdom,281.36200078440754
548319,24858,PRODUCT_487,73,08/07/2011 01:00,3.8294221800097534,14861.0,United Kingdom,279.547819140712
548320,25725,PRODUCT_336,15,08/07/2011 01:30,4.651861073259522,14802.0,United Kingdom,69.77791609889283
548321,26914,PRODUCT_407,30,08/07/2011 02:00,3.1278096891871017,12415.0,United Kingdom,93.83429067561305
548322,25901,PRODUCT_494,85,08/07/2011 02:30,3.259473535555802,13439.0,United Kingdom,277.05525052224317
548323,24052,PRODUCT_313,45,08/07/2011 03:00,4.296440191242946,16028.0,United Kingdom,193.33980860593257
548324,20039,PRODUCT_59,13,08/07/2011 03:30,4.984273984068919,14822.0,United Kingdom,64.79556179289594
548325,20848,PRODUCT_58,50,08/07/2011 04:00,8.599005013449567,15507.0,United Kingdom,429.9502506724783
548326,22948,PRODUCT_380,83,08/07/2011 04:30,1.4424137853501167,16843.0,United Kingdom,119.72034418405968
548327,26290,PRODUCT_296,89,08/07/2011 05:00,6.3435885731796695,13719.0,United Kingdom,564.5793830129905
548328,27015,PRODUCT_366,56,08/07/2011 05:30,6.37990165684521,13981.0,United Kingdom,357.27449278333177
548329,23061,PRODUCT_218,13,08/07/2011 06:00,2.1544470986212203,15874.0,United Kingdom,28.007812282075864
548330,21956,PRODUCT_392,66,08/07/2011 06:30,4.8529440006510045,12260.0,United Kingdom,320.2943040429663
548331,22363,PRODUCT_295,83,08/07/2011 07:00,8.43350112976626,,United Kingdom,699.9805937705995
548332,Y4355,PRODUCT_18,21,08/07/2011 07:30,4.804806206916691,,United Kingdom,100.90093034525052
548333,24545,PRODUCT_241,8,08/07/2011 08:00,3.9850769006187647,16500.0,United Kingdom,31.880615204950118
548334,24621,PRODUCT_161,41,08/07/2011 08:30,3.9991431419628496,17790.0,United Kingdom,163.96486882047682
548335,28390,PRODUCT_367,14,08/07/2011 09:00,1.2604671083057584,14832.0,United Kingdom,17.64653951628062
548336,26990,PRODUCT_166,20,08/07/2011 09:30,1.4617915511178685,,United Kingdom,29.23583102235737
548337,29579,PRODUCT_318,43,08/07/2011 10:00,1.725542321092418,16640.0,United Kingdom,74.19831980697397
548338,26070,PRODUCT_188,50,08/07/2011 10:30,0.14340437442807463,15030.0,United Kingdom,7.170218721403732
548339,28483,PRODUCT_239,51,08/07/2011 11:00,8.945757316426139,13025.0,United Kingdom,456.2336231377331
548340,27702,PRODUCT_305,47,08/07/2011 11:30,6.272244784757548,14318.0,United Kingdom,294.7955048836048
548341,25689,PRODUCT_405,70,08/07/2011 12:00,8.010543500887694,,United Kingdom,560.7380450621386
548342,25254,PRODUCT_129,98,08/07/2011 12:30,3.7131667997908755,14411.0,United Kingdom,363.8903463795058
548343,26792,PRODUCT_116,54,08/07/2011 13:00,2.0945488798951524,14017.0,Portugal,113.10563951433822
548344,28928,PRODUCT_79,55,08/07/2011 13:30,8.59017841846659,13825.0,Switzerland,472.4598130156624
548345,28691,PRODUCT_369,76,08/07/2011 14:00,5.952417343584303,13726.0,United Kingdom,452.383718112407
548346,28101,PRODUCT_493,64,08/07/2011 14:30,3.1971056474620294,13883.0,United Kingdom,204.61476143756988
548347,22196,PRODUCT_367,86,08/07/2011 15:00,3.3776136752005987,14410.0,Channel Islands,290.47477606725147
548348,21187,PRODUCT_105,74,08/07/2011 15:30,5.326338227468321,15739.0,United Kingdom,394.1490288326558
548349,21931,PRODUCT_271,15,08/07/2011 16:00,3.2636266253278556,13110.0,United Kingdom,48.95439937991783
548350,22042,PRODUCT_77,93,08/07/2011 16:30,2.7174904384000254,12570.0,United Kingdom,252.72661077120236
548351,25067,PRODUCT_279,55,08/07/2011 17:00,0.5084348709354574,15663.0,EIRE,27.963917901450156
548352,24008,PRODUCT_455,78,08/07/2011 17:30,3.415466667743394,15408.0,United Kingdom,266.4064000839847
548353,W8863,PRODUCT_207,97,08/07/2011 18:00,0.022034103960908435,,United Kingdom,2.1373080842081182
548354,21339,PRODUCT_23,94,08/07/2011 18:30,9.714668602364064,16722.0,United Kingdom,913.1788486222221
548355,28489,PRODUCT_65,82,08/07/2011 19:00,6.560206497581886,15329.0,United Kingdom,537.9369328017146
548356,29608,PRODUCT_388,37,08/07/2011 19:30,4.121224916626573,13227.0,United Kingdom,152.4853219151832
548357,22706,PRODUCT_476,15,08/07/2011 20:00,5.160003301100129,,United Kingdom,77.40004951650194
548358,24407,PRODUCT_231,72,08/07/2011 20:30,0.1889964808327118,,United Kingdom,13.60774661995525
548359,22628,PRODUCT_163,38,08/07/2011 21:00,1.9593533452097933,12528.0,United Kingdom,74.45542711797215
548360,21464,PRODUCT_249,20,08/07/2011 21:30,1.2375443148676655,14963.0,United Kingdom,24.75088629735331
548361,24560,PRODUCT_398,22,08/07/2011 22:00,8.7221193971289,13742.0,Australia,191.8866267368358
548362,21075,PRODUCT_234,41,08/07/2011 22:30,1.2299202658179893,12778.0,United Kingdom,50.42673089853756
548363,29656,PRODUCT_497,10,08/07/2011 23:00,2.8009931520306526,14632.0,United Kingdom,28.009931520306527
548364,25814,PRODUCT_26,11,08/07/2011 23:30,0.434656102217863,14799.0,United Kingdom,4.781217124396493
548365,25149,PRODUCT_412,76,08/08/2011 00:00,2.9336797020785683,15565.0,United Kingdom,222.9596573579712
548366,21942,PRODUCT_115,44,08/08/2011 00:30,7.8007180333693675,17499.0,United Kingdom,343.2315934682522
548367,22362,PRODUCT_312,82,08/08/2011 01:00,0.9200475114356572,13253.0,United Kingdom,75.4438959377239
548368,27447,PRODUCT_7,61,08/08/2011 01:30,4.928922876288243,,Australia,300.66429545358284
548369,24945,PRODUCT_203,43,08/08/2011 02:00,5.2453313756715145,16845.0,United Kingdom,225.54924915387514
548370,20862,PRODUCT_380,9,08/08/2011 02:30,1.2148656493084982,13524.0,United Kingdom,10.933790843776483
548371,24163,PRODUCT_371,82,08/08/2011 03:00,7.81806441984628,15742.0,United Kingdom,641.081282427395
548372,21414,PRODUCT_229,85,08/08/2011 03:30,2.339305685862597,,United Kingdom,198.84098329832074
548373,24331,PRODUCT_391,1,08/08/2011 04:00,2.8973617894263013,15278.0,United Kingdom,2.8973617894263013
548374,23308,PRODUCT_237,6,08/08/2011 04:30,3.2920526407370927,14244.0,United Kingdom,19.752315844422554
548375,24670,PRODUCT_100,18,08/08/2011 05:00,6.190082837222391,14475.0,United Kingdom,111.42149107000304
548376,28680,PRODUCT_115,76,08/08/2011 05:30,1.958801697016134,,United Kingdom,148.8689289732262
548377,23684,PRODUCT_61,53,08/08/2011 06:00,10.102349676870695,12757.0,United Kingdom,535.4245328741468
548378,20426,PRODUCT_307,55,08/08/2011 06:30,5.30815546649835,15972.0,United Kingdom,291.94855065740927
548379,28799,PRODUCT_237,98,08/08/2011 07:00,1.731960524833438,13858.0,United Kingdom,169.73213143367693
548380,27573,PRODUCT_318,72,08/08/2011 07:30,5.398871383551086,14753.0,United Kingdom,388.71873961567815
548381,22091,PRODUCT_321,2,08/08/2011 08:00,5.1069705333425786,16036.0,United Kingdom,10.213941066685157
548382,23098,PRODUCT_475,44,08/08/2011 08:30,2.457502521631876,17779.0,United Kingdom,108.13011095180255
548383,29341,PRODUCT_89,83,08/08/2011 09:00,5.094468485511598,16599.0,Channel Islands,422.84088429746265
548384,29750,PRODUCT_385,39,08/08/2011 09:30,10.525930504276921,16066.0,United Kingdom,410.51128966679994
548385,22910,PRODUCT_378,99,08/08/2011 10:00,4.316099979168804,16698.0,United Kingdom,427.2938979377116
548386,22187,PRODUCT_305,83,08/08/2011 10:30,3.150361898553366,12975.0,United Kingdom,261.4800375799294
548387,28956,PRODUCT_218,27,08/08/2011 11:00,2.2943403955780384,13853.0,United Kingdom,61.94719068060704
548388,21858,PRODUCT_174,56,08/08/2011 11:30,2.5039668850410886,,United Kingdom,140.22214556230097
548389,25175,PRODUCT_349,33,08/08/2011 12:00,1.842352784808551,15022.0,United Kingdom,60.79764189868219
548390,28782,PRODUCT_481,45,08/08/2011 12:30,7.910822813525254,16910.0,United Kingdom,355.9870266086364
548391,26807,PRODUCT_496,6,08/08/2011 13:00,4.956058730039074,15355.0,United Kingdom,29.736352380234443
548392,27964,PRODUCT_193,83,08/08/2011 13:30,2.0233067326355902,13645.0,Italy,167.934458808754
548393,21827,PRODUCT_4,26,08/08/2011 14:00,3.2153794411983196,15801.0,United Kingdom,83.5998654711563
548394,27609,PRODUCT_238,17,08/08/2011 14:30,5.95229718219028,16893.0,United Kingdom,101.18905209723476
548395,24216,PRODUCT_35,16,08/08/2011 15:00,4.274855335579329,,United Kingdom,68.39768536926927
548396,24780,PRODUCT_318,28,08/08/2011 15:30,3.768290922080612,,United Kingdom,105.51214581825712
548397,25681,PRODUCT_452,91,08/08/2011 16:00,2.756823472440746,16708.0,United Kingdom,250.8709359921079
548398,27321,PRODUCT_441,73,08/08/2011 16:30,9.989229593045891,13017.0,United Kingdom,729.2137602923501
548399,22765,PRODUCT_329,98,08/08/2011 17:00,5.131816433618089,15329.0,EIRE,502.9180104945727
548400,23981,PRODUCT_204,34,08/08/2011 17:30,6.246460017572369,17210.0,United Kingdom,212.37964059746056
548401,27189,PRODUCT_170,85,08/08/2011 18:00,1.3570930150496805,17576.0,United Kingdom,115.35290627922284
548402,26350,PRODUCT_176,45,08/08/2011 18:30,1.3173041603380753,14164.0,United Kingdom,59.27868721521339
548403,26863,PRODUCT_109,87,08/08/2011 19:00,5.026328332925484,14826.0,United Kingdom,437.2905649645171
548404,28277,PRODUCT_135,4,08/08/2011 19:30,1.7209447209592015,15531.0,United Kingdom,6.883778883836806
548405,28533,PRODUCT_183,58,08/08/2011 20:00,4.003255214576941,13938.0,United Kingdom,232.18880244546258
548406,29810,PRODUCT_194,70,08/08/2011 20:30,3.165450105194634,14874.0,United Kingdom,221.58150736362438
548407,22443,PRODUCT_211,21,08/08/2011 21:00,10.419990766055239,12179.0,United Kingdom,218.81980608716003
548408,23525,PRODUCT_214,98,08/08/2011 21:30,2.764276554224695,12020.0,Switzerland,270.8991023140201
548409,28839,PRODUCT_264,79,08/08/2011 22:00,4.482991953064065,16477.0,United Kingdom,354.15636429206114
548410,23562,PRODUCT_341,12,08/08/2011 22:30,3.966101442480235,13366.0,United Kingdom,47.59321730976282
548411,26611,PRODUCT_189,39,08/08/2011 23:00,3.4072254571759975,12315.0,United Kingdom,132.8817928298639
548412,25090,PRODUCT_278,80,08/08/2011 23:30,0.5432214345078981,12918.0,United Kingdom,43.457714760631845
548413,25978,PRODUCT_371,61,08/09/2011 00:00,0.6323971868258269,12854.0,United Kingdom,38.57622839637544
548414,28515,PRODUCT_418,22,08/09/2011 00:30,3.094459837441655,17932.0,United Kingdom,68.07811642371641
548415,25988,PRODUCT_261,66,08/09/2011 01:00,5.829291691175167,,United Kingdom,384.73325161756105
548416,28996,PRODUCT_187,61,08/09/2011 01:30,4.769666205822029,13498.0,United Kingdom,290.94963855514374
548417,B5394,PRODUCT_68,76,08/09/2011 02:00,4.344346860945563,15274.0,United Kingdom,330.1703614318628
548418,25107,PRODUCT_182,58,08/09/2011 02:30,5.930005795227479,16985.0,EIRE,343.9403361231938
548419,27340,PRODUCT_421,10,08/09/2011 03:00,5.75935359107695,17883.0,Switzerland,57.5935359107695
548420,21623,PRODUCT_359,73,08/09/2011 03:30,5.5024677141544895,16478.0,United Kingdom,401.68014313327774
548421,26816,PRODUCT_444,77,08/09/2011 04:00,5.177195755840069,12305.0,United Kingdom,398.6440731996853
548422,29314,PRODUCT_121,43,08/09/2011 04:30,5.943300132920188,15897.0,United Kingdom,255.56190571556812
548423,27062,PRODUCT_138,40,08/09/2011 05:00,3.0825422763979295,15636.0,United Kingdom,123.30169105591719
548424,24289,PRODUCT_380,23,08/09/2011 05:30,5.962089427594227,12631.0,United Kingdom,137.12805683466723
548425,20348,PRODUCT_329,90,08/09/2011 06:00,3.920878112036232,,United Kingdom,352.8790300832609
548426,Y8215,PRODUCT_186,6,08/09/2011 06:30,3.501385230076994,,United Kingdom,21.00831138046196
548427,20572,PRODUCT_98,5,08/09/2011 07:00,4.51353965028151,,United Kingdom,22.56769825140755
548428,27255,PRODUCT_259,8,08/09/2011 07:30,2.1589528028457523,17388.0,United Kingdom,17.27162242276602
548429,20156,PRODUCT_438,37,08/09/2011 08:00,6.986429859812841,,United Kingdom,258.4979048130751
548430,21307,PRODUCT_338,42,08/09/2011 08:30,2.968567397266398,13831.0,United Kingdom,124.67983068518872
548431,24789,PRODUCT_120,59,08/09/2011 09:00,1.2859310369704735,14017.0,United Kingdom,75.86993118125794
548432,22176,PRODUCT_212,44,08/09/2011 09:30,7.184755882293816,13268.0,Switzerland,316.1292588209279
548433,23286,PRODUCT_272,64,08/09/2011 10:00,2.3365252206038525,17930.0,United Kingdom,149.53761411864656
548434,28930,PRODUCT_301,96,08/09/2011 10:30,1.7724660019508298,12189.0,United Kingdom,170.15673618727965
548435,22347,PRODUCT_217,6,08/09/2011 11:00,4.059639137411772,13608.0,United Kingdom,24.357834824470636
548436,21568,PRODUCT_85,1,08/09/2011 11:30,1.2639663569671349,12829.0,United Kingdom,1.2639663569671349
548437,26249,PRODUCT_266,56,08/09/2011 12:00,7.548615900187531,14436.0,United Kingdom,422.72249041050173
548438,28313,PRODUCT_240,85,08/09/2011 12:30,6.237757212810953,12802.0,United Kingdom,530.209363088931
548439,22542,PRODUCT_409,49,08/09/2011 13:00,0.5609928055732714,17417.0,United Kingdom,27.488647473090296
548440,24577,PRODUCT_416,50,08/09/2011 13:30,8.970691544147575,12093.0,United Kingdom,448.5345772073788
548441,26671,PRODUCT_466,90,08/09/2011 14:00,0.3919415135543791,16228.0,United Kingdom,35.27473621989412
548442,24319,PRODUCT_6,59,08/09/2011 14:30,1.4635617438424973,17935.0,United Kingdom,86.35014288670735
548443,25328,PRODUCT_488,40,08/09/2011 15:00,0.8151986574188159,16719.0,United Kingdom,32.60794629675264
548444,28026,PRODUCT_269,26,08/09/2011 15:30,6.284507822753454,13228.0,United Kingdom,163.3972033915898
548445,27961,PRODUCT_462,5,08/09/2011 16:00,4.808980087326849,12936.0,Norway,24.044900436634244
548446,24472,PRODUCT_295,38,08/09/2011 16:30,1.02125384793454,16087.0,United Kingdom,38.80764622151253
548447,28962,PRODUCT_159,52,08/09/2011 17:00,6.565388328223671,15546.0,United Kingdom,341.4001930676309
548448,21969,PRODUCT_488,70,08/09/2011 17:30,3.6811148672345992,12408.0,United Kingdom,257.67804070642194
548449,21669,PRODUCT_263,52,08/09/2011 18:00,5.0268744836080765,14194.0,United Kingdom,261.39747314761996
548450,23070,PRODUCT_475,86,08/09/2011 18:30,6.104555785737251,17939.0,United Kingdom,524.9917975734036
548451,25721,PRODUCT_481,95,08/09/2011 19:00,3.5390694229813797,17161.0,United Kingdom,336.21159518323105
548452,22499,PRODUCT_319,45,08/09/2011 19:30,1.903827999120093,13302.0,United Kingdom,85.67225996040419
548453,21226,PRODUCT_35,26,08/09/2011 20:00,3.993881528625919,17118.0,United Kingdom,103.84091974427389
548454,28766,PRODUCT_222,23,08/09/2011 20:30,7.332023372971548,16682.0,United Kingdom,168.6365375783456
548455,21056,PRODUCT_295,11,08/09/2011 21:00,0.026514713745458884,15303.0,Spain,0.29166185120004773
548456,21739,PRODUCT_310,5,08/09/2011 21:30,4.2871422892636435,15487.0,United Kingdom,21.435711446318216
548457,21664,PRODUCT_459,36,08/09/2011 22:00,3.8681938274568473,15924.0,United Kingdom,139.2549777884465
548458,27002,PRODUCT_8,65,08/09/2011 22:30,0.46132088795195436,,United Kingdom,29.985857716877035
548459,28777,PRODUCT_281,37,08/09/2011 23:00,7.5570498577085345,,United Kingdom,279.6108447352158
548460,20460,PRODUCT_383,57,08/09/2011 23:30,2.5661273432814165,13122.0,United Kingdom,146.26925856704074
548461,24873,PRODUCT_397,42,08/10/2011 00:00,4.994466033970271,16591.0,United Kingdom,209.7675734267514
548462,28424,PRODUCT_383,56,08/10/2011 00:30,2.181468256184489,13635.0,United Kingdom,122.16222234633138
548463,23397,PRODUCT_302,45,08/10/2011 01:00,1.1632724395265885,,United Kingdom,52.34725977869648
548464,21585,PRODUCT_135,50,08/10/2011 01:30,4.570048861819261,14779.0,United Kingdom,228.50244309096306
548465,26559,PRODUCT_49,78,08/10/2011 02:00,1.0987502500044615,,United Kingdom,85.70251950034799
548466,20405,PRODUCT_51,83,08/10/2011 02:30,6.459561090868529,12988.0,United Kingdom,536.1435705420879
548467,24291,PRODUCT_137,99,08/10/2011 03:00,0.7542009411544308,,United Kingdom,74.66589317428866
548468,20418,PRODUCT_490,13,08/10/2011 03:30,0.3099139174713361,12082.0,Channel Islands,4.02888092712737
548469,21586,PRODUCT_41,69,08/10/2011 04:00,2.1525303853235163,17089.0,United Kingdom,148.52459658732263
548470,21637,PRODUCT_330,87,08/10/2011 04:30,4.614588511439378,16845.0,United Kingdom,401.4692004952259
548471,23955,PRODUCT_31,88,08/10/2011 05:00,2.642264395484836,,United Kingdom,232.51926680266556
548472,21798,PRODUCT_310,16,08/10/2011 05:30,5.561617608617748,16299.0,United Kingdom,88.98588173788397
548473,27745,PRODUCT_135,36,08/10/2011 06:00,5.545877742937396,16661.0,United Kingdom,199.65159874574624
548474,G3077,PRODUCT_16,52,08/10/2011 06:30,0.4933756658934687,17911.0,United Kingdom,25.655534626460373
548475,20876,PRODUCT_70,83,08/10/2011 07:00,0.6990718869380275,,United Kingdom,58.02296661585628
548476,25775,PRODUCT_493,40,08/10/2011 07:30,2.5141816144197606,16188.0,United Kingdom,100.56726457679042
548477,21318,PRODUCT_3,35,08/10/2011 08:00,1.7155337313596304,16512.0,United Kingdom,60.04368059758706
548478,Z1924,PRODUCT_354,97,08/10/2011 08:30,2.602316113292913,15755.0,United Kingdom,252.42466298941255
548479,26276,PRODUCT_432,88,08/10/2011 09:00,5.943138012945588,,Portugal,522.9961451392118
548480,21878,PRODUCT_161,65,08/10/2011 09:30,5.388259593950635,16996.0,United Kingdom,350.2368736067913
548481,25119,PRODUCT_45,91,08/10/2011 10:00,5.635487629997522,14428.0,United Kingdom,512.8293743297745
548482,29105,PRODUCT_343,21,08/10/2011 10:30,6.076354027934271,14742.0,United Kingdom,127.6034345866197
548483,29950,PRODUCT_410,57,08/10/2011 11:00,4.5272970477056225,17215.0,United Kingdom,258.0559317192205
548484,23311,PRODUCT_177,79,08/10/2011 11:30,6.026799016780725,14454.0,United Kingdom,476.11712232567726
548485,27731,PRODUCT_395,83,08/10/2011 12:00,1.5438942765413954,15856.0,United Kingdom,128.1432249529358
548486,22169,PRODUCT_287,34,08/10/2011 12:30,5.4176331618965,17475.0,United Kingdom,184.199527504481
548487,27920,PRODUCT_224,80,08/10/2011 13:00,2.50284575798164,14373.0,United Kingdom,200.22766063853118
548488,25173,PRODUCT_293,29,08/10/2011 13:30,4.470723681314781,16769.0,United Kingdom,129.65098675812865
548489,24254,PRODUCT_254,96,08/10/2011 14:00,2.912850961895734,17206.0,United Kingdom,279.63369234199047
548490,28128,PRODUCT_48,63,08/10/2011 14:30,4.681153359339322,14994.0,United Kingdom,294.9126616383773
548491,26745,PRODUCT_175,49,08/10/2011 15:00,4.244213151471147,13672.0,United Kingdom,207.9664444220862
548492,29947,PRODUCT_474,71,08/10/2011 15:30,1.7100976371484409,15510.0,United Kingdom,121.4169322375393
548493,28296,PRODUCT_322,10,08/10/2011 16:00,4.579163199607231,12406.0,United Kingdom,45.791631996072304
548494,29935,PRODUCT_111,87,08/10/2011 16:30,4.517177617049634,16978.0,United Kingdom,392.9944526833181
548495,28025,PRODUCT_270,56,08/10/2011 17:00,3.209748164929732,12715.0,United Kingdom,179.745897236065
